REACTION       4  3761
NUCLIDE     3762  7271      
WORD        7272  8618
(32S,2PA)           ({+32}S,2p|a)
(32S,2PN)           ({+32}S,2pn)
(32S,2PNG)          ({+32}S,2pn|g)
(32S,30P)           ({+32}S,{+30}P)
(32S,31P)           ({+32}S,{+31}P)
(32S,31S)           ({+32}S,{+31}S)
(32S,32S')          ({+32}S,{+32}S')
(32S,32S'G)         ({+32}S,{+32}S'|g)
(32S,32S)           ({+32}S,{+32}S)
(32S,33S)           ({+32}S,{+33}S)
(32S,33SG)          ({+32}S,{+33}S|g)
(32S,36AR)          ({+32}S,{+36}Ar)
(32S,3A)            ({+32}S,3|a)
(32S,3AG)           ({+32}S,3|a|g)
(32S,3N)            ({+32}S,3n)
(32S,3NP)           ({+32}S,3np)
(32S,3P)            ({+32}S,3p)
(32S,3P2N)          ({+32}S,3p2n)
(32S,3PA)           ({+32}S,3p|a)
(32S,3PAG)          ({+32}S,3p|a|g)
(32S,3PG)           ({+32}S,3p|g)
(32S,3PN)           ({+32}S,3pn)
(32S,3PNG)          ({+32}S,3pn|g)
(32S,4N)            ({+32}S,4n)
(32S,4NG)           ({+32}S,4n|g)
(32S,4P)            ({+32}S,4p)
(32S,4PG)           ({+32}S,4p|g)
(32S,5N)            ({+32}S,5n)
(32S,5NG)           ({+32}S,5n|g)
(32S,6N)            ({+32}S,6n)
(32S,6NG)           ({+32}S,6n|g)
(32S,7N)            ({+32}S,7n)
(32S,8BE)           ({+32}S,{+8}Be)
(32S,8BEG)          ({+32}S,{+8}Be|g)
(32S,A)             ({+32}S,|a)
(32S,A2P)           ({+32}S,|a2p)
(32S,A2P2N)         ({+32}S,|a2p2n)
(32S,A2PG)          ({+32}S,|a2p|g)
(32S,A2PN)          ({+32}S,|a2pn)
(32S,A2PNG)         ({+32}S,|a2pn|g)
(32S,A3N)           ({+32}S,|a3n)
(32S,A3PG)          ({+32}S,|a3p|g)
(32S,AN)            ({+32}S,|an)
(32S,ANG)           ({+32}S,|an|g)
(32S,AP)            ({+32}S,|ap)
(32S,AP2N)          ({+32}S,|ap2n)
(32S,APG)           ({+32}S,|ap|g)
(32S,APN)           ({+32}S,|apn)
(32S,APNG)          ({+32}S,|apn|g)
(32S,AX)            ({+32}S,|aX)
(32S,F)             ({+32}S,F)
(32S,G)             ({+32}S,|g)
(32S,N)             ({+32}S,n)
(32S,N2P)           ({+32}S,n2p)
(32S,N3P)           ({+32}S,n3p)
(32S,NP)            ({+32}S,np)
(32S,NPA)           ({+32}S,np|a)
(32S,P)             ({+32}S,p)
(32S,P2A)           ({+32}S,p2|a)
(32S,P2NAG)         ({+32}S,p2n|a|g)
(32S,P3N)           ({+32}S,p3n)
(32S,P3NG)          ({+32}S,p3n|g)
(32S,P4N)           ({+32}S,p4n)
(32S,P4NG)          ({+32}S,p4n|g)
(32S,PN)            ({+32}S,pn)
(32S,PNA)           ({+32}S,pn|a)
(32S,PNG)           ({+32}S,pn|g)
(32S,PX)            ({+32}S,pX)
(32S,X)             ({+32}S,X)
(32S,XG)            ({+32}S,X|g)
(32S,XN)            ({+32}S,xn)
(32S,XN3P)          ({+32}S,xn3p)
(32S,XNA)           ({+32}S,xn|a)
(32S,XNP)           ({+32}S,xnp)
(32S,XNYP)          ({+32}S,xnyp)
(32S,XPYN)          ({+32}S,xpyn)
(32SI,31S)          ({+32}Si,{+31}S)
(33MG,33MG'G)       ({+33}Mg,{+33}Mg'|g)
(33S,2PN)           ({+33}S,2pn)
(33S,33S')          ({+33}S,{+33}S')
(33S,5NP)           ({+33}S,5np)
(33S,APN)           ({+33}S,|apn)
(33S,APNG)          ({+33}S,|apn|g)
(33S,P5N)           ({+33}S,p5n)
(34AR,DG)           ({+34}Ar,d|g)
(34AR,XG)           ({+34}Ar,X|g)
(34MG,34MG'G)       ({+34}Mg,{+34}Mg'|g)
(34S,2A2N)          ({+34}S,2|a2n)
(34S,2A2NG)         ({+34}S,2|a2n|g)
(34S,2P2N)          ({+34}S,2p2n)
(34S,2P2NG)         ({+34}S,2p2n|g)
(34S,34S')          ({+34}S,{+34}S')
(34S,3NG)           ({+34}S,3n|g)
(34S,4N)            ({+34}S,4n)
(34S,4NG)           ({+34}S,4n|g)
(34S,4NP)           ({+34}S,4np)
(34S,4P7N)          ({+34}S,4p7n)
(34S,4P7NG)         ({+34}S,4p7n|g)
(34S,5N)            ({+34}S,5n)
(34S,5NG)           ({+34}S,5n|g)
(34S,6N)            ({+34}S,6n)
(34S,6NG)           ({+34}S,6n|g)
(34S,A)             ({+34}S,|a)
(34S,A2N)           ({+34}S,|a2n)
(34S,A4N)           ({+34}S,|a4n)
(34S,ANP)           ({+34}S,|anp)
(34S,N)             ({+34}S,n)
(34S,P)             ({+34}S,p)
(34S,P2N)           ({+34}S,p2n)
(34S,P4NG)          ({+34}S,p4n|g)
(34S,X)             ({+34}S,X)
(34SI,34SI'G)       ({+34}Si,{+34}Si'|g)
(34SI,A4N)          ({+34}Si,|a4n)
(35CL,2A2N)         ({+35}Cl,2|a2n)
(35CL,2A2NG)        ({+35}Cl,2|a2n|g)
(35CL,2N2A)         ({+35}Cl,2n2|a)
(35CL,2N2AG)        ({+35}Cl,2n2|a|g)
(35CL,2N2P)         ({+35}Cl,2n2p)
(35CL,2N2P2AG)      ({+32}Cl,2n2p2|a|g)
(35CL,2N2PG)        ({+35}Cl,2n2p|g)
(35CL,2P2N)         ({+35}Cl,2p2n)
(35CL,2P2NG)        ({+35}Cl,2p2n|g)
(35CL,2PN)          ({+35}Cl,2pn)
(35CL,2PNG)         ({+35}Cl,2pn|g)
(35CL,35CL')        ({+35}Cl,{+35}Cl')
(35CL,35CL'G)       ({+35}Cl,{+35}Cl'|g)
(35CL,35CL)         ({+35}Cl,{+35}Cl)
(35CL,3P)           ({+35}Cl,3p)
(35CL,3P2NG)        ({+35}Cl,3p2n|g)
(35CL,3PG)          ({+35}Cl,3p|g)
(35CL,3PNG)         ({+35}Cl,3pn|g)
(35CL,4N)           ({+35}Cl,4n)
(35CL,4NG)          ({+35}Cl,4n|g)
(35CL,4NP)          ({+35}Cl,4np)
(35CL,4P2N)         ({+35}Cl,4p2n)
(35CL,4P2NG)        ({+35}Cl,4p2n|g)
(35CL,4P3N)         ({+35}Cl,4p3n)
(35CL,4P3NG)        ({+35}Cl,4p3n|g)
(35CL,5N)           ({+35}Cl,5n)
(35CL,5NG)          ({+35}Cl,5n|g)
(35CL,A)            ({+35}Cl,|a)
(35CL,A2N2P)        ({+35}Cl,|a2n2p)
(35CL,A2N2PG)       ({+35}Cl,|a2n2p|g)
(35CL,A2P2NG)       ({+35}CL,|a2p2n|g)
(35CL,A2PG)         ({+35}Cl,|a2p|g)
(35CL,A3N)          ({+35}Cl,|a3n)
(35CL,A3NG)         ({+35}Cl,|a3n|g)
(35CL,A4NG)         ({+35}Cl,|a4n|g)
(35CL,AP)           ({+35}Cl,|ap)
(35CL,AP2N)         ({+35}Cl,|ap2n)
(35CL,AP2NG)        ({+35}Cl,|ap2n|g)
(35CL,AP3N)         ({+35}Cl,|ap3n)
(35CL,AP3NG)        ({+35}Cl,|ap3n|g)
(35CL,D)            ({+35}Cl,d)
(35CL,F)            ({+35}Cl,F)
(35CL,N)            ({+35}Cl,n)
(35CL,N2PG)         ({+35}Cl,n2p|g)
(35CL,P)            ({+35}Cl,p)
(35CL,P2N)          ({+35}Cl,p2n)
(35CL,P2NG)         ({+35}Cl,p2n|g)
(35CL,P3N)          ({+35}Cl,p3n)
(35CL,P3NG)         ({+35}Cl,p3n|g)
(35CL,P4NG)         ({+35}Cl,p4n|g)
(35CL,PG)           ({+35}Cl,p|g)
(35CL,PNG)          ({+35}Cl,pn|g)
(35CL,X)            ({+35}Cl,X)
(35CL,XN)           ({+35}Cl,xn)
(35CL,XNYP)         ({+35}Cl,xnyp)
(36AR,2A2P)         ({+36}Ar,2|a2p)
(36AR,2A2PG)        ({+36}Ar,2|a2p|g)
(36AR,2AG)          ({+36}Ar,2|a|g)
(36AR,2AN)          ({+36}Ar,2|an)
(36AR,2ANG)         ({+36}Ar,2|an|g)
(36AR,2APG)         ({+36}Ar,2|ap|g)
(36AR,2APN)         ({+36}Ar,2|apn)
(36AR,2APNG)        ({+36}Ar,2|apn|g)
(36AR,2NG)          ({+36}Ar,2n|g)
(36AR,2P2N)         ({+36}Ar,2p2n)
(36AR,2P2NG)        ({+36}Ar,2p2n|g)
(36AR,2PN)          ({+36}Ar,2pn)
(36AR,2PNG)         ({+36}Ar,2pn|g)
(36AR,36AR')        ({+36}Ar,{+36}Ar')
(36AR,3NG)          ({+36}Ar,3n|g)
(36AR,3P)           ({+36}Ar,3p)
(36AR,3PG)          ({+36}Ar,3p|g)
(36AR,3PN)          ({+36}Ar,3pn)
(36AR,3PNG)         ({+36}Ar,3pn|g)
(36AR,4N)           ({+36}Ar,4n)
(36AR,4NG)          ({+36}Ar,4n|g)
(36AR,4P)           ({+36}Ar,4p)
(36AR,4PG)          ({+36}Ar,4p|g)
(36AR,5N)           ({+36}Ar,5n)
(36AR,5NG)          ({+36}Ar,5n|g)
(36AR,A2P)          ({+36}Ar,|a2p)
(36AR,A2PG)         ({+36}Ar,|a2p|g)
(36AR,A2PN)         ({+36}Ar,|a2pn)
(36AR,A2PNG)        ({+36}Ar,|a2pn|g)
(36AR,A3PG)         ({+36}Ar,|a3p|g)
(36AR,AP)           ({+36}Ar,|ap)
(36AR,APG)          ({+36}Ar,|ap|g)
(36AR,APN)          ({+36}Ar,|apn)
(36AR,APNG)         ({+36}Ar,|apn|g)
(36AR,N2P)          ({+36}Ar,n2p)
(36AR,N2PG)         ({+36}Ar,n2p|g)
(36AR,PA)           ({+36}Ar,p|a)
(36AR,PAG)          ({+36}Ar,p|a|g)
(36AR,PNG)          ({+36}Ar,pn|g)
(36AR,X)            ({+36}Ar,X)
(36S,2NP)           ({+36}S,2np)
(36S,2NPG)          ({+36}S,2np|g)
(36S,33AL)          ({+36}S,{+33}Al)
(36S,3N)            ({+36}S,3n)
(36S,3NG)           ({+36}S,3n|g)
(36S,3NP)           ({+36}S,3np)
(36S,3NPG)          ({+36}S,3np|g)
(36S,4N)            ({+36}S,4n)
(36S,4NG)           ({+36}S,4n|g)
(36S,5N)            ({+36}S,5n)
(36S,5NG)           ({+36}S,5n|g)
(36S,6N)            ({+36}S,6n)
(36S,6NG)           ({+36}S,6n|g)
(36S,A2N)           ({+36}S,|a2n)
(36S,A2NG)          ({+36}S,|a2n|g)
(36S,A3NG)          ({+36}S,|a3n|g)
(36S,A4N)           ({+36}S,|a4n)
(36S,A4NG)          ({+36}S,|a4n|g)
(36S,ANG)           ({+36}S,|an|g)
(36S,AP)            ({+36}S,|ap)
(36S,AP2N)          ({+36}S,|ap2n)
(36S,AP2NG)         ({+36}S,|ap2n|g)
(36S,APG)           ({+36}S,|ap|g)
(36S,APNG)          ({+36}S,|apn|g)
(36S,F)             ({+36}S,F)
(36S,FG)            ({+36}S,F|g)
(36S,P2N)           ({+36}S,p2n)
(36S,P2NG)          ({+36}S,p2n|g)
(36S,P3N)           ({+36}S,p3n)
(36S,P3NG)          ({+36}S,p3n|g)
(36S,P4N)           ({+36}S,p4n)
(36S,P4NG)          ({+36}S,p4n|g)
(36S,P5N)           ({+36}S,p5n)
(36S,P5NG)          ({+36}S,p5n|g)
(36S,X)             ({+36}S,X)
(36S,XG)            ({+36}S,X|g)
(36S,XN)            ({+36}S,xn)
(36S,XNG)           ({+36}S,xn|g)
(37CL,158GD)        ({+37}Cl,{+158}Gd)
(37CL,158GDG)       ({+37}Cl,{+158}Gd|g)
(37CL,2N)           ({+37}Cl,2n)
(37CL,2NPG)         ({+37}Cl,2np|g)
(37CL,2P2N)         ({+37}Cl,2p2n)
(37CL,2P2NG)        ({+37}Cl,2p2n|g)
(37CL,37CL')        ({+37}Cl,{+37}Cl')
(37CL,39CL)         ({+37}Cl,{+39}Cl)
(37CL,3N)           ({+37}Cl,3n)
(37CL,3NG)          ({+37}Cl,3n|g)
(37CL,3NPG)         ({+37}Cl,3np|g)
(37CL,4N)           ({+37}Cl,4n)
(37CL,4NG)          ({+37}Cl,4n|g)
(37CL,4NP)          ({+37}Cl,4np)
(37CL,4NPG)         ({+37}Cl,4np|g)
(37CL,5N)           ({+37}Cl,5n)
(37CL,5NG)          ({+37}Cl,5n|g)
(37CL,A)            ({+37}Cl,|a)
(37CL,A4N)          ({+37}Cl,|a4n)
(37CL,A4NG)         ({+37}Cl,|a4n|g)
(37CL,AP2N)         ({+37}Cl,|ap2n)
(37CL,D)            ({+37}Cl,d)
(37CL,F)            ({+37}Cl,F)
(37CL,FG)           ({+37}Cl,F|g)
(37CL,P)            ({+37}Cl,p)
(37CL,P2N)          ({+37}Cl,p2n)
(37CL,P2NG)         ({+37}Cl,p2n|g)
(37CL,P3N)          ({+37}Cl,p3n)
(37CL,P3NG)         ({+37}Cl,p3n|g)
(37CL,P4N)          ({+37}Cl,p4n)
(37CL,X)            ({+37}Cl,X)
(37CL,XG)           ({+37}Cl,X|g)
(37CL,XN)           ({+37}Cl,xn)
(37CL,XNG)          ({+37}Cl,xn|g)
(37CL,XNPA)         ({+37}Cl,xnp|a)
(37CL,XNYP)         ({+37}Cl,xnyp)
(38AR,40AR)         ({+38}Ar,{+40}Ar)
(39K,3PN)           ({+39}K,3pn)
(39K,3PNG)          ({+39}K,3pn|g)
(39K,A)             ({+39}K,|a)
(39K,AG)            ({+39}K,|a|g)
(39K,N2P)           ({+39}K,n2p)
(39K,P2N)           ({+39}K,p2n)
(39K,P2NG)          ({+39}K,p2n|g)
(39K,X)             ({+39}K,X)
(3H,P)              (t,p)
(3HE,10B)           ({+3}He,{+10}B)
(3HE,10N)           ({+3}He,10n)
(3HE,11N)           ({+3}He,11n)
(3HE,12N)           ({+3}He,12n)
(3HE,13N)           ({+3}He,13n)
(3HE,14N)           ({+3}He,14n)
(3HE,15N)           ({+3}He,15n)
(3HE,2A)            ({+3}He,2|a)
(3HE,2D)            ({+3}He,2d)
(3HE,2N)            ({+3}He,2n)
(3HE,2NA)           ({+3}He,2n|a)
(3HE,2NG)           ({+3}He,2n|g)
(3HE,2NP)           ({+3}He,2np)
(3HE,2NPG)          ({+3}He,2np|g)
(3HE,2P)            ({+3}He,2p)
(3HE,2PA)           ({+3}He,2p|a)
(3HE,2PG)           ({+3}He,2p|g)
(3HE,2PN)           ({+3}He,2pn)
(3HE,2PNG)          ({+3}He,2pn|g)
(3HE,2PT)           ({+3}He,2pt)
(3HE,3HE')          ({+3}He,{+3}He')
(3HE,3HE'G)         ({+3}He,{+3}He'|g)
(3HE,3HE'P)         ({+3}He,{+3}He'p)
(3HE,3HE)           ({+3}He,{+3}He)
(3HE,3HE3HE)        ({+3}He,{+3}He{+3}He)
(3HE,3HE6HE)        ({+3}He,{+3}He{+6}He)
(3HE,3HE6LI)        ({+3}He,{+3}He{+6}Li)
(3HE,3HEA)          ({+3}He,{+3}He|a)
(3HE,3HED)          ({+3}He,{+3}Hed)
(3HE,3HEP)          ({+3}He,{+3}Hep)
(3HE,3N)            ({+3}He,3n)
(3HE,3NG)           ({+3}He,3n|g)
(3HE,3NP)           ({+3}He,3np)
(3HE,3NPG)          ({+3}He,3np|g)
(3HE,3PT)           ({+3}He,3pt)
(3HE,4HE)           ({+3}He,{+4}He)
(3HE,4N)            ({+3}He,4n)
(3HE,4NG)           ({+3}He,4n|g)
(3HE,5LI)           ({+3}He,{+5}Li)
(3HE,5N)            ({+3}He,5n)
(3HE,5NG)           ({+3}He,5n|g)
(3HE,5NP)           ({+3}He,5np)
(3HE,6HE)           ({+3}He,{+6}He)
(3HE,6LI)           ({+3}He,{+6}Li)
(3HE,6N)            ({+3}He,6n)
(3HE,6NG)           ({+3}He,6n|g)
(3HE,7BE)           ({+3}He,{+7}Be)
(3HE,7LI)           ({+3}He,{+7}Li)
(3HE,7N)            ({+3}He,7n)
(3HE,8B)            ({+3}He,{+8}B)
(3HE,8BE)           ({+3}He,{+8}Be)
(3HE,8HE)           ({+3}He,{+8}He)
(3HE,8LI)           ({+3}He,{+8}Li)
(3HE,8N)            ({+3}He,8n)
(3HE,9LI)           ({+3}He,{+9}Li)
(3HE,9N)            ({+3}He,9n)
(3HE,A)             ({+3}He,|a)
(3HE,A2N)           ({+3}He,|a2n)
(3HE,A2NG)          ({+3}He,|a2n|g)
(3HE,A5N)           ({+3}He,|a5n)
(3HE,A6N)           ({+3}He,|a6n)
(3HE,AF)            ({+3}He,|aF)
(3HE,AG)            ({+3}He,|a|g)
(3HE,AN)            ({+3}He,|an)
(3HE,AP)            ({+3}He,|ap)
(3HE,D)             ({+3}He,d)
(3HE,D2A)           ({+3}He,d2|a)
(3HE,D3HE)          ({+3}He,d{+3}He)
(3HE,DA)            ({+3}He,d|a)
(3HE,DF)            ({+3}He,dF)
(3HE,DG)            ({+3}He,d|g)
(3HE,DP)            ({+3}He,dp)
(3HE,DT)            ({+3}He,dt)
(3HE,F)             ({+3}He,F)
(3HE,G)             ({+3}He,|g)
(3HE,N)             ({+3}He,n)
(3HE,N2P)           ({+3}He,n2p)
(3HE,N2P3HE)        ({+3}He,n2p{+3}He)
(3HE,N3HEA)         ({+3}He,n{+3}He|a)
(3HE,NA)            ({+3}He,n|a)
(3HE,NAX)           ({+3}He,n|aX)
(3HE,NF)            ({+3}He,nF)
(3HE,NG)            ({+3}He,n|g)
(3HE,NP)            ({+3}He,np)
(3HE,NX)            ({+3}He,nX)
(3HE,P)             ({+3}He,p)
(3HE,P2A)           ({+3}He,p2|a)
(3HE,P2D)           ({+3}He,p2d)
(3HE,P2N)           ({+3}He,p2n)
(3HE,P2NG)          ({+3}He,p2n|g)
(3HE,P3A)           ({+3}He,p3|a)
(3HE,P3HE)          ({+3}He,p{+3}He)
(3HE,P3N)           ({+3}He,p3n)
(3HE,P3NG)          ({+3}He,p3n|g)
(3HE,P5N)           ({+3}He,p5n)
(3HE,PA)            ({+3}He,p|a)
(3HE,PD)            ({+3}He,pd)
(3HE,PD3HE)         ({+3}He,pd{+3}He)
(3HE,PF)            ({+3}He,pF)
(3HE,PG)            ({+3}He,p|g)
(3HE,PI)            ({+3}He,|p)
(3HE,PI+)           ({+3}He,|p{++})
(3HE,PI-)           ({+3}He,|p{+-})
(3HE,PI0)           ({+3}He,|p{+0})
(3HE,PN)            ({+3}He,pn)
(3HE,PNG)           ({+3}He,pn|g)
(3HE,PT)            ({+3}He,pt)
(3HE,T)             ({+3}He,t)
(3HE,T3HE)          ({+3}He,t{+3}He)
(3HE,T6LI)          ({+3}He,t{+6}Li)
(3HE,TA)            ({+3}He,t|a)
(3HE,TF)            ({+3}He,tF)
(3HE,TG)            ({+3}He,t|g)
(3HE,TN)            ({+3}He,tn)
(3HE,TP)            ({+3}He,tp)
(3HE,X)             ({+3}He,X)
(3HE,XN)            ({+3}He,xn)
(3HE,XN2P)          ({+3}He,xn2p)
(3HE,XNG)           ({+3}He,xn|g)
(3HE,XNP)           ({+3}He,xnp)
(3HE,XNYP)          ({+3}He,xnyp)
(3HE,XNYPZA)        ({+3}He,xnypz|a)
(3N,G)              (3n,|g)
(3NN,N)             (3n,n)    
(40AR,2N)           ({+40}Ar,2n)
(40AR,2P)           ({+40}Ar,2p)
(40AR,38S)          ({+40}Ar,{+38}S)
(40AR,39CL)         ({+40}Ar,{+39}Cl)
(40AR,39K)          ({+40}Ar,{+39}K)
(40AR,3HE)          ({+40}Ar,{+3}He)
(40AR,3N)           ({+40}Ar,3n)
(40AR,3NG)          ({+40}Ar,3n|g)
(40AR,40AR')        ({+40}Ar,{+40}Ar')
(40AR,40AR)         ({+40}Ar,{+40}Ar)
(40AR,41AR)         ({+40}Ar,{+41}Ar)
(40AR,41K)          ({+40}Ar,{+41}K)
(40AR,4N)           ({+40}Ar,4n)
(40AR,4NA)          ({+40}Ar,4n|a)
(40AR,4NG)          ({+40}Ar,4n|g)
(40AR,5N)           ({+40}Ar,5n)
(40AR,5NG)          ({+40}Ar,5n|g)
(40AR,6N)           ({+40}Ar,6n)
(40AR,8N)           ({+40}Ar,8n)
(40AR,A)            ({+40}Ar,|a)
(40AR,A3N)          ({+40}Ar,|a3n)
(40AR,AX)           ({+40}Ar,|aX)
(40AR,D)            ({+40}Ar,d)
(40AR,DX)           ({+40}Ar,dX)
(40AR,F)            ({+40}Ar,F)
(40AR,G)            ({+40}Ar,|g)
(40AR,K)            ({+40}Ar,K)
(40AR,MU-)          ({+40}Ar,|m{+-})
(40AR,N)            ({+40}Ar,n)
(40AR,NG)           ({+40}Ar,n|g)
(40AR,NP)           ({+40}Ar,np)
(40AR,P)            ({+40}Ar,p)
(40AR,PG)           ({+40}Ar,p|g)
(40AR,PI+)          ({+40}Ar,|p{++})
(40AR,PI-)          ({+40}Ar,|p{+-})
(40AR,PX)           ({+40}Ar,pX)
(40AR,T)            ({+40}Ar,t)
(40AR,TX)           ({+40}Ar,tX)
(40AR,X)            ({+40}Ar,X)
(40AR,XN)           ({+40}Ar,xn)
(40AR,XN2P)         ({+40}Ar,xn2p)
(40AR,XN3P)         ({+40}Ar,xn3p)
(40AR,XNA)          ({+40}Ar,xn|a)
(40AR,XNG)          ({+40}Ar,xn|g)
(40AR,XNP)          ({+40}Ar,xnp)
(40AR,XNYP)         ({+40}Ar,xnyp)
(40CA,12C)          ({+40}Ca,{+12}C)
(40CA,2A2P)         ({+40}Ca,2|a2p)
(40CA,2A2PG)        ({+40}Ca,2|a2p|g)
(40CA,2AG)          ({+40}Ca,2|a|g)
(40CA,2AP)          ({+40}Ca,2|ap)
(40CA,2APG)         ({+40}Ca,2|ap|g)
(40CA,2N)           ({+40}Ca,2n)
(40CA,2N2P)         ({+40}Ca,2n2p)
(40CA,2N2PG)        ({+40}Ca,2n2p|g)
(40CA,2NG)          ({+40}Ca,2n|g)
(40CA,2NP)          ({+40}Ca,2np)
(40CA,2NPG)         ({+40}Ca,2np|g)
(40CA,2P)           ({+40}Ca,2p)
(40CA,2P2AG)        ({+40}Ca,2p2|a|g)
(40CA,2P2N)         ({+40}Ca,2p2n)
(40CA,2P2NG)        ({+40}Ca,2p2n|g)
(40CA,2P3N)         ({+40}Ca,2p3n)
(40CA,2P3NG)        ({+40}Ca,2p3n|g)
(40CA,2PA)          ({+40}Ca,2p|a)
(40CA,2PAG)         ({+40}Ca,2p|a|g)
(40CA,2PG)          ({+40}Ca,2p|g)
(40CA,2PN)          ({+40}Ca,2pn)
(40CA,2PNG)         ({+40}Ca,2pn|g)
(40CA,38AR)         ({+40}Ca,{+38}Ar)
(40CA,39K)          ({+40}Ca,{+39}K)
(40CA,3APG)         ({+40}Ca,3|ap|g)
(40CA,3N)           ({+40}Ca,3n)
(40CA,3NP)          ({+40}Ca,3np)
(40CA,3P)           ({+40}Ca,3p)
(40CA,3P2N)         ({+40}Ca,3p2n)
(40CA,3P2NG)        ({+40}Ca,3p2n|g)
(40CA,3PA)          ({+40}Ca,3p|a)
(40CA,3PG)          ({+40}Ca,3p|g)
(40CA,3PN)          ({+40}Ca,3pn)
(40CA,3PNG)         ({+40}Ca,3pn|g)
(40CA,40CA')        ({+40}Ca,{+40}Ca')
(40CA,40CA)         ({+40}Ca,{+40}Ca)
(40CA,4N)           ({+40}Ca,4n)
(40CA,4NG)          ({+40}Ca,4n|g)
(40CA,4P)           ({+40}Ca,4p)
(40CA,4PG)          ({+40}Ca,4p|g)
(40CA,4PN)          ({+40}Ca,4pn)
(40CA,4PNG)         ({+40}Ca,4pn|g)
(40CA,5N)           ({+40}Ca,5n)
(40CA,5NG)          ({+40}Ca,5n|g)
(40CA,5P)           ({+40}Ca,5p)
(40CA,5PG)          ({+40}Ca,5p|g)
(40CA,5PN)          ({+40}Ca,5pn)
(40CA,5PNG)         ({+40}Ca,5pn|g)
(40CA,A)            ({+40}Ca,|a)
(40CA,A2P)          ({+40}Ca,|a2p)
(40CA,A2PG)         ({+40}Ca,|a2p|g)
(40CA,A2PN)         ({+40}Ca,|a2pn)
(40CA,A2PNG)        ({+40}Ca,|a2pn|g)
(40CA,A3P)          ({+40}Ca,|a3p)
(40CA,A3PG)         ({+40}Ca,|a3p|g)
(40CA,A3PN)         ({+40}Ca,|a3pn)
(40CA,A3PNG)        ({+40}Ca,|a3pn|g)
(40CA,A4P)          ({+40}Ca,|a4p)
(40CA,A4PG)         ({+40}Ca,|a4p|g)
(40CA,AG)           ({+40}Ca,|a|g)
(40CA,ANG)          ({+40}Ca,|an|g)
(40CA,AP)           ({+40}Ca,|ap)
(40CA,AP2NG)        ({+40}Ca,|ap2n|g)
(40CA,APG)          ({+40}Ca,|ap|g)
(40CA,APN)          ({+40}Ca,|apn)
(40CA,APNG)         ({+40}Ca,|apn|g)
(40CA,F)            ({+40}Ca,F)
(40CA,N2P)          ({+40}Ca,n2p)
(40CA,N2PG)         ({+40}Ca,n2p|g)
(40CA,N3P)          ({+40}Ca,n3p)
(40CA,NP)           ({+40}Ca,np)
(40CA,NPG)          ({+40}Ca,np|g)
(40CA,P)            ({+40}Ca,p)
(40CA,P2A)          ({+40}Ca,p2|a)
(40CA,P2N)          ({+40}Ca,p2n)
(40CA,P2NG)         ({+40}Ca,p2n|g)
(40CA,P3N)          ({+40}Ca,p3n)
(40CA,P5N)          ({+40}Ca,p5n)
(40CA,PG)           ({+40}Ca,p|g)
(40CA,PN)           ({+40}Ca,pn)
(40CA,PNG)          ({+40}Ca,pn|g)
(40CA,X)            ({+40}Ca,X)
(40CA,XN)           ({+40}Ca,xn)
(41AR,X)            ({+41}Ar,X)
(42CA,4NG)          ({+42}Ca,4n|g)
(42CA,P2N)          ({+42}Ca,p2n)
(42CA,P2NG)         ({+42}Ca,p2n|g)
(43AR,N)            ({+43}Ar,n)
(43AR,NG)           ({+43}Ar,n|g)
(43AR,P')           ({+43}Ar,p')
(43AR,P)            ({+43}Ar,p)
(44CA,4N)           ({+44}Ca,4n)
(44CA,4NG)          ({+44}Ca,4n|g)
(44CA,5N)           ({+44}Ca,5n)
(44CA,5NG)          ({+44}Ca,5n|g)
(44CA,F)            ({+44}Ca,F)
(44CA,X)            ({+44}Ca,X)
(44S,44S')          ({+44}S,{+44}S')
(45SC,2NA)          ({+45}Sc,2n|a)
(45SC,2P2NG)        ({+45}Sc,2p2n|g)
(45SC,4N)           ({+45}Sc,4n)
(45SC,4NG)          ({+45}Sc,4n|g)
(45SC,A)            ({+45}Sc,|a)
(45SC,X)            ({+45}Sc,X)
(45SC,XNA)          ({+45}Sc,xn|a)
(46AR,47AR)         ({+46}Ar,{+47}Ar)
(46AR,5NG)          ({+46}Ar,5n|g)
(46AR,P)            ({+46}Ar,p)
(46K,PNG)           ({+46}K,pn|g)
(46TI,2A2NG)        ({+46}Ti,2|a2n|g)
(46TI,2PN)          ({+46}Ti,2pn)
(46TI,3N)           ({+46}Ti,3n)
(46TI,3P)           ({+46}Ti,3p)
(46TI,3PG)          ({+46}Ti,3p|g)
(46TI,A2P)          ({+46}Ti,|a2p)
(46TI,PA2NG)        ({+46}Ti,p|a2n|g)
(46TI,PN)           ({+46}Ti,pn)
(46TI,XNYA)         ({+46}Ti,xny|a)
(48CA,16N2P)        ({+48}Ca,{+16}n2p)
(48CA,2N)           ({+48}Ca,2n)
(48CA,2NG)          ({+48}Ca,2n|g)
(48CA,2PG)          ({+48}Ca,2p|g)
(48CA,3N)           ({+48}Ca,3n)
(48CA,3NG)          ({+48}Ca,3n|g)
(48CA,48CA')        ({+48}Ca,{+48}Ca')
(48CA,48CA'G)       ({+48}Ca,{+48}Ca'|g)
(48CA,48CA)         ({+48}Ca,{+48}Ca)
(48CA,4N)           ({+48}Ca,4n)
(48CA,4NG)          ({+48}Ca,4n|g)
